utterance,label,speaker,meeting_id
"היי רותם, יש לך רגע לבדוק את הקוד של הפיצ'ר החדש?",0,דני,Meeting_13
"היי דני, בטח. מה בדיוק אתה רוצה לבדוק?",0,רותם,Meeting_13
אני חושש שיש שם כמה באגים שיכולים להשפיע על ה-performance.,0,דני,Meeting_13
"טוב, כדאי שנעשה code review יסודי.",1,רותם,Meeting_13
"כן, ועדיף גם להריץ כמה unit tests.",1,דני,Meeting_13
מסכים. אני יכול להתחיל את ה-review אחרי הצהריים.,0,רותם,Meeting_13
מצוין. אני גם אנסה לבדוק את ה-integration עם ה-API.,1,דני,Meeting_13
יש לך זמן מוגדר לזה?,0,רותם,Meeting_13
אני אעשה את זה מחר בבוקר.,0,דני,Meeting_13
"אוקיי, אני אעדכן אותך אם אני מוצא משהו.",0,רותם,Meeting_13
"תודה רותם, זה מאוד יעזור.",0,דני,Meeting_13
מה לגבי ה-UI של הפיצ'ר?,0,רותם,Meeting_13
אני חושב שצריך לעשות עוד קצת QA.,1,דני,Meeting_13
"נכון, נבדוק את זה לקראת סוף השבוע.",1,רותם,Meeting_13
יש לך רעיון לגבי איך לשפר את ה-load time?,0,דני,Meeting_13
אולי כדאי לבדוק את ה-queries שאנחנו עושים.,0,רותם,Meeting_13
"נשמע טוב, אני אעבור על זה גם.",0,דני,Meeting_13
"אם נוכל לשפר את ה-query optimization, זה יהיה מצוין.",0,רותם,Meeting_13
"כן, אני אדבר עם מיכל על זה.",0,דני,Meeting_13
"טוב, אז בוא נסכם. אני אעשה code review ותבדוק את ה-integration.",0,רותם,Meeting_13
"נכון, ואני גם אעבור על ה-queries.",1,דני,Meeting_13
"מעולה, אז נתעדכן מחר?",0,רותם,Meeting_13
"כן, בשעה עשר בבוקר.",0,דני,Meeting_13
"בסדר גמור, אז נדבר מחר.",0,רותם,Meeting_13
"תודה על העזרה, רותם.",0,דני,Meeting_13
"בכיף, דני.",0,רותם,Meeting_13
