utterance,label,speaker,meeting_id
"היי, חבר'ה, חשבתי על איך אנחנו יכולים לשפר את המוצר שלנו. נחשוב על שילוב תכונות נוספות כמו פותחן פחית או פונקציות גאדג'ט ייחודיות על מנת להדגיש את השלט.",1,דני,Meeting_155
"נשמע רעיון מעניין, דני. אני אוכל לעדכן את דקות הפגישה האחרונה כך שיכללו גם את זה.",1,נועה,Meeting_155
"נהדר, נועה. אני אחקור פתרונות עלות-יעילים לשילוב גלגלי גלילה ומסכי LCD.",1,יובל,Meeting_155
"חשוב מאוד שנוכל לשמור על עלויות נמוכות, יובל. תודה על זה.",0,דני,Meeting_155
אני אבדוק שהמערכת צלפי העין פעילה לאיסוף הנתונים.,1,מיכל,Meeting_155
"מיכל, תוודאי גם שהנתונים נאספים בצורה מדויקת.",0,יובל,Meeting_155
"אוקיי, אני אשלח את סיכום הפגישה עד מחר בערב.",1,נועה,Meeting_155
יש עוד משהו שצריך לטפל בו?,0,דני,Meeting_155
"לא, נראה לי שכיסינו את הכל להיום.",0,מיכל,Meeting_155
אז נמשיך בעבודה ונעדכן אחד את השני בהתקדמות.,0,יובל,Meeting_155
תודה לכולם על המאמצים. נתראה מחר.,0,דני,Meeting_155
"ביי לכולם, שיהיה יום טוב!",0,נועה,Meeting_155
יום טוב!,0,מיכל,Meeting_155
להתראות!,0,יובל,Meeting_155
ביי ביי!,0,דני,Meeting_155
נעדכן אתכם במייל עם כל הפידבקים.,0,נועה,Meeting_155
"מצוין, תודה נועה!",0,יובל,Meeting_155
