utterance,label,speaker,meeting_id
"בוקר טוב לכולם, נתחיל את הישיבה?",0,דני,Meeting_142
"כן, בטח. מה הנושא הראשון על הפרק?",0,נועה,Meeting_142
"קודם כל, תזכורת מהירה על איך עובד זיהוי הצילומים.",0,אייל,Meeting_142
כמובן. המערכת שלנו משתמשת ב-Machine Learning וב-Computer Vision כדי לזהות אובייקטים בצילומים.,0,דני,Meeting_142
ומה עם ניתוח התוצאות?,0,נועה,Meeting_142
אנחנו משתמשים ב-Deep Learning כדי לשפר את הדיוק.,0,דני,Meeting_142
"נשמע טוב, ואיזה מודלים אנחנו משתמשים?",0,אייל,Meeting_142
אנחנו מתבססים על מודלים כמו YOLO ו-ResNet.,0,דני,Meeting_142
הבנתי. יש לך סטטיסטיקות עדכניות על הביצועים?,0,נועה,Meeting_142
"כן, יש שיפור של 15% בדיוק מאז העדכון האחרון.",0,דני,Meeting_142
נחמד מאוד. מה עם האינטגרציה עם ה-API שלנו?,0,אייל,Meeting_142
זה בדיוק מה שרציתי לדבר עליו.,0,נועה,Meeting_142
האם יש למישהו עדכונים בעניין הזה?,0,אייל,Meeting_142
אני יכול להתחייב לבדוק את זה עד סוף השבוע.,1,דני,Meeting_142
"מצוין. אייל, תוכל לבדוק את התאימות עם ה-frontend?",0,נועה,Meeting_142
"כן, אני אדאג לזה עד יום חמישי.",1,אייל,Meeting_142
ומה עם הבדיקות האוטומטיות?,0,נועה,Meeting_142
"אני אטפל בזה גם כן, אנסה להכניס את זה עד תחילת שבוע הבא.",1,דני,Meeting_142
טוב מאוד. יש עוד משהו שצריך לדון עליו?,0,אייל,Meeting_142
אני חושבת שזה הכל להיום. תודה לכולם!,0,נועה,Meeting_142
"תודה נועה, נתראה בפגישה הבאה.",0,דני,Meeting_142
"תודה לכולם, שיהיה יום טוב.",0,אייל,Meeting_142
יום טוב לכולם.,0,נועה,Meeting_142
