utterance,label,speaker,meeting_id
אז נתחיל לדבר על אפשרויות ההתאמה של הלקוח. האם עורכות הורדה הן באמת רלוונטיות לפרויקט הזה?,0,דנה,Meeting_33
"לדעתי, עורכות הורדה יכולות להיות שימושיות במקרים מסוימים, אבל אני לא בטוח שהן נחוצות בכל התרחישים.",0,יוסי,Meeting_33
"אני מסכים עם יוסי, אבל כדאי שנבצע בדיקה מעמיקה יותר בנושא.",0,רון,Meeting_33
"טוב, אני אעשה מחקר נוסף ואחזור אליכם עם הממצאים.",1,דנה,Meeting_33
"נשמע טוב. לאחר המפגש הזה, אני אשתף את הפעולות האישיות של כל אחד מאיתנו במסמך משותף.",1,יוסי,Meeting_33
"זה יהיה מצוין, יוסי.",0,רון,Meeting_33
"לגבי ייצור סידורי, אני חושבת שזה יכול לשפר את היעילות הכלכלית שלנו. מה דעתכם?",0,דנה,Meeting_33
ייצור סידורי בהחלט יכול לעזור לנו להפחית עלויות. אנחנו צריכים לשקול את זה ברצינות.,0,יוסי,Meeting_33
אני מוכן לבדוק את האפשרויות הקיימות ולהכין דוח עם הממצאים.,1,רון,Meeting_33
"מצוין, רון. נעבור לנושא הבא.",0,דנה,Meeting_33
"אז טכנולוגיית אינפרא אדום לתקשורת עם טלוויזיות, מה היתרונות והחסרונות כאן?",0,יוסי,Meeting_33
"היתרון המרכזי הוא שהיא לא דורשת חיבור לאינטרנט, אבל החיסרון הוא מגבלת המרחק.",0,רון,Meeting_33
"נכון, וצריך גם לקחת בחשבון את הצורך בקו ישיר בין המכשירים.",0,דנה,Meeting_33
אז אני ממליץ שנכין רשימה מסודרת של היתרונות והחסרונות ונבחן אותה יחד.,0,יוסי,Meeting_33
אני יכולה לעבוד על זה ולשלוח לכם את הרשימה עד יום רביעי.,1,דנה,Meeting_33
"נהדר. תודה, דנה.",0,רון,Meeting_33
"אז לסיכום, יש לנו כמה פעולות להתחייב אליהן.",0,יוסי,Meeting_33
"נכון, ואני אדאג לנהל את כל המשימות בצורה מסודרת.",1,דנה,Meeting_33
