utterance,label,speaker,meeting_id
"אוקיי, קודם כל, אנחנו צריכים לקבוע את התכונות הסופיות לעיצוב ממשק המשתמש. יש דעות על מסך מגע או זיהוי קול?",0,יוסי,Meeting_197
אני חושבת שזיהוי קול יכול להיות יותר אינטואיטיבי לשימוש.,0,נועה,Meeting_197
"מסכים, אבל אולי כדאי לשקול גם את האפשרות לשלב את שני הפתרונות.",0,דני,Meeting_197
נשמע הגיוני. נמשיך עם זה ונבדוק את העלויות.,1,יוסי,Meeting_197
"לגבי השלט, האם יש צורך בפונקציות טלטקסט או אפשרויות רב-לשוניות?",0,נועה,Meeting_197
"פונקציות רב-לשוניות זה חובה, במיוחד אם אנחנו מכוונים לשוק הבינלאומי.",0,דני,Meeting_197
"אוקיי, נכלול את זה בתכנון השלט.",1,יוסי,Meeting_197
"עכשיו לגבי דירוגים לדרישות המשתמש, טרנדים ואסטרטגיה של החברה, איך ניגשים לזה?",0,נועה,Meeting_197
אני חושב שכדאי להשתמש ב-Data Analytics כדי לקבל תובנות טובות יותר.,0,דני,Meeting_197
"מצוין, נתחיל לנתח את הנתונים בהקדם.",1,יוסי,Meeting_197
ומה לגבי פרויקטי המחקר הנוספים עם ז'אן-יבס?,0,נועה,Meeting_197
אני אדאג לתאם איתו את הפגישות ולוודא שאנחנו מסונכרנים.,1,דני,Meeting_197
"תודה דני, תעדכן אותנו בהתקדמות.",0,יוסי,Meeting_197
"אז לסיכום, אנחנו מסכמים על שילוב זיהוי קול ומסך מגע, רב-לשוניות לשלט, וניתוח נתונים לדירוגים.",1,נועה,Meeting_197
וגם תיאום עם ז'אן-יבס על הפרויקטים הנוספים.,1,דני,Meeting_197
"יופי, תנו לי דדליינים לכל משימה ונמשיך משם.",0,יוסי,Meeting_197
אני אעבוד על הדירוגים ואעביר לך עד מחר.,1,נועה,Meeting_197
ואני אדאג לשילוב הפונקציות בשלט עד סוף השבוע.,1,דני,Meeting_197
