utterance,label,speaker,meeting_id
"היי יוסי, אתה יכול לבדוק את ה-UI של האפליקציה החדשה שלנו?",0,דנה,Meeting_102
"כן, אני בדיוק מסתכל על ה-User Flow ויש כמה דברים שצריך לשפר.",0,יוסי,Meeting_102
"אוקיי, מה לגבי ה-Responsive Design?",0,דנה,Meeting_102
זה משהו אחר שצריך לתת עליו את הדעת. אנחנו צריכים לוודא שזה עובד טוב גם על מובייל.,0,יוסי,Meeting_102
"נכון, אז אני מוסיפה את זה לרשימת המשימות שלנו.",1,דנה,Meeting_102
"לגבי ה-Backend, האם כבר יש לך את כל ה-API Endpoints שהגדרנו?",0,יוסי,Meeting_102
"כן, קיבלתי את הרשימה מהמפתחי Backend.",0,דנה,Meeting_102
"מצוין. מה לגבי ה-Database Schema, הכל מסתדר שם?",0,יוסי,Meeting_102
"אני חושבת שכן, אבל אני אבדוק שוב עם רועי.",0,דנה,Meeting_102
סבבה. לא לשכוח לבדוק גם את ה-Load Balancer.,0,יוסי,Meeting_102
"בהחלט, אני אעשה את זה.",1,דנה,Meeting_102
צריך גם לוודא שה-Integration עם ה-Third Party Services עובדת חלק.,0,יוסי,Meeting_102
אני אבדוק את זה היום.,1,דנה,Meeting_102
"מעולה. דנה, את יכולה גם להתנסות באלמנטים עיצוביים ייחודיים תוך שמירה על המעשיות?",0,יוסי,Meeting_102
"כן, אני אעבוד על זה עם צוות העיצוב שלנו.",1,דנה,Meeting_102
חשוב גם לבדוק את ה-Performance Metrics אחרי כל שינוי.,0,יוסי,Meeting_102
"ברור, אני אתעדף את זה גם.",1,דנה,Meeting_102
"בסדר גמור, תודה על הכל.",0,יוסי,Meeting_102
"אין בעיה, שיהיה יום טוב!",0,דנה,Meeting_102
יום טוב גם לך.,0,יוסי,Meeting_102
