utterance,label,speaker,meeting_id
"היי, שירה, ראית את הבעיה עם פונקציית החיפוש?",0,יוסי,Meeting_186
"כן, אני מתכננת לעדכן את הקוד כדי לשפר את זה. נצטרך גם לאינטגרציה עם מדד צפיפות המידע.",1,שירה,Meeting_186
נשמע טוב. אפשר לסיים את זה עד סוף השבוע?,0,יוסי,Meeting_186
"כן, אני אעשה את זה עד יום חמישי.",1,שירה,Meeting_186
"היי, חברה, איך מתקדם הפרויקט של העיצוב החדש?",0,דני,Meeting_186
אנחנו מתכננים להכין את ההערכה באמצעות סולם שבע נקודות.,1,שירה,Meeting_186
נפלא. מתי אתם חושבים לסיים את זה?,0,יוסי,Meeting_186
אני מעריכה שזה ייקח עד יום שלישי הבא.,1,שירה,Meeting_186
ומה לגבי השלטים? הערכנו את העדפות השוק?,0,דני,Meeting_186
"כן, זה משהו שאנחנו חייבים לסיים. נבדוק עיצוב פשוט לשימוש מול עיצוב מורכב יותר.",1,יוסי,Meeting_186
אני יכולה להתחיל בזה מחר.,1,שירה,Meeting_186
"מצוין, בואו נקבע דדליין עד יום שני.",1,דני,Meeting_186
"אין בעיה, אני אעדכן אותך כשאסיים.",0,שירה,Meeting_186
"דני, יש עוד משהו שאתה רוצה להוסיף?",0,יוסי,Meeting_186
"לא, אני חושב שכיסינו הכל.",0,דני,Meeting_186
"יופי, בואו נתחיל לעבוד על זה.",0,יוסי,Meeting_186
"אחלה, שיהיה יום טוב!",0,שירה,Meeting_186
"תודה, יום טוב גם לך!",0,דני,Meeting_186
