utterance,label,speaker,meeting_id
"היי רותם, אני חושב שאנחנו צריכים לנתח את המורכבות של ה-Tamgram יותר לעומק כדי להבין את הבעיות האפשריות.",0,יוסי,Meeting_61
"מסכימה יוסי, אולי כדאי לבדוק פתרונות אפשריים שיכולים לעזור לנו.",0,רותם,Meeting_61
"נכון, אני אעשה חיפוש לא ידועים דרך הערוצים הארבעה כדי לראות אם יש מידע נוסף.",1,יוסי,Meeting_61
"יופי, זה יכול להיות מאוד מועיל. אני אחפש אפשרויות להורדת עלויות, כמו רכיבים אלטרנטיביים.",1,רותם,Meeting_61
"כן, וזה יכול להוביל לשינויים בעיצוב, נכון?",0,יוסי,Meeting_61
"בהחלט, אולי נוכל להשתמש ברכיבים זולים יותר ולשמור על איכות המוצר.",0,רותם,Meeting_61
"בסדר, אז נסכם: אני אבדוק את הערוצים, ואת תבדקי את האפשרויות להורדת עלויות.",0,יוסי,Meeting_61
"מעולה, אז נתחיל לעבוד על זה מהיום.",0,רותם,Meeting_61
אעדכן אותך בהתקדמות שלי עד סוף השבוע.,1,יוסי,Meeting_61
"גם אני אעשה את זה, כדאי לעשות מפגש עדכון ביום חמישי.",1,רותם,Meeting_61
"נשמע טוב, נתראה ביום חמישי.",0,יוסי,Meeting_61
"יוסי, אל תשכח לבדוק את ה-API החדש שיכול לעזור לנו.",0,רותם,Meeting_61
"בהחלט, זה בתוכנית שלי למחר.",1,יוסי,Meeting_61
תודה רבה. אני גם אבדוק את הדוחות הכספיים שלנו כדי לראות איפה אפשר לחסוך.,1,רותם,Meeting_61
"מצוין, אם יהיה משהו קריטי תעדכני אותי מיידית.",0,יוסי,Meeting_61
"כמובן, אני אודיע לך. נתראה בהמשך היום.",0,רותם,Meeting_61
"ביי רותם, שיהיה יום מוצלח.",0,יוסי,Meeting_61
"גם לך, יוסי.",0,רותם,Meeting_61
