utterance,label,speaker,meeting_id
יש לנו כמה נושאים חשובים לדון היום. נתחיל עם הערכת הדגמים והקריטריונים. מה דעתכם?,0,דנה,Meeting_132
אני חושב שכדאי להתחיל בהערכת ה-ML models ולהגדיר קריטריוני evaluation מתאימים.,1,יוסי,Meeting_132
"מסכימה, יוסי, תוכל לקחת על עצמך את המשימה הזאת להיום?",0,דנה,Meeting_132
"בהחלט, אטפל בזה עד סוף היום.",1,יוסי,Meeting_132
מה לגבי הפוסטר הפרסומי למועדון הסרטים? יש לנו deadline קרוב.,0,נועה,Meeting_132
אני יכולה לעבוד על זה ולסיים עד סוף השבוע.,1,רוני,Meeting_132
"מצוין, רוני. נועז, תוכל לבדוק את גיליון עלויות הייצור? חשוב שנעמוד במסגרת התקציב.",0,דנה,Meeting_132
"כן, אעשה את זה ואוודא שהכל תקין.",1,נועז,Meeting_132
"לגבי עיצוב המוצר, חשבתי על ציפוי מעוגל וכפתורי גומי, מה אתם אומרים?",0,יוסי,Meeting_132
"זה רעיון טוב, אבל נצטרך לבדוק אם זה עומד בתקציב.",0,נועה,Meeting_132
"נועז, תוכל לבדוק את זה תוך כדי שתעבוד על גיליון העלויות?",0,דנה,Meeting_132
"כן, אני אוסיף את זה לרשימת הבדיקה שלי.",1,נועז,Meeting_132
"אם יש עוד משהו שצריך עזרה, אני כאן.",0,רוני,Meeting_132
תודה לכולם על המחויבות. נחזור לזה בפגישה הבאה.,0,דנה,Meeting_132
"תודה, דנה. נפגש שוב מחר.",0,יוסי,Meeting_132
