utterance,label,speaker,meeting_id
"היי שירה, בדקת אם עיצוב השלט מתאים לזהות החברתית שלנו?",0,אורן,Meeting_130
"כן, אני חושבת שזה נראה טוב, אבל אולי כדאי שנעבור על זה שוב עם המעצבת.",1,שירה,Meeting_130
נשמע טוב. מה לגבי ההצעה להציג תוצאות חיפוש באזור נפרד של ה-UI?,0,אורן,Meeting_130
"יש לי כמה רעיונות, אבל אני רוצה לשמוע גם מה האחרים חושבים.",0,שירה,Meeting_130
אני בהחלט בעד הפרדה של תוצאות החיפוש. זה יכול לשפר את ה-User Experience.,0,יואב,Meeting_130
"יואב, תוכל לשלוח את ההצעה הסופית לכולם אחרי שמסיימים?",1,שירה,Meeting_130
"ברור, אשלח לכולם בסוף היום.",1,יואב,Meeting_130
ומה לגבי פונקציות נוספות כמו חיפוש אוטומטי?,0,אורן,Meeting_130
זו יכולה להיות תכונה מצוינת. אולי נתחיל עם סקיצות ונראה איך זה משתלב.,0,שירה,Meeting_130
אני יכול להתחיל לעבוד על wireframe ולשלוח לכם עד מחר.,1,יואב,Meeting_130
"מעולה, נחכה לראות את זה. יש עוד משהו שצריך לדון עליו?",0,אורן,Meeting_130
"לא, נראה לי שכיסינו את הכל.",0,שירה,Meeting_130
"טוב, אז אני חוזר למשרד להמשיך את העבודה.",0,יואב,Meeting_130
"מעולה, תודה לכולם על הזמן והמאמץ.",0,שירה,Meeting_130
