utterance,label,speaker,meeting_id
"שמע, יש לנו כמה משימות חדשות לצוות.",0,דנה,Meeting_126
מה המשימות?,0,איתן,Meeting_126
"קודם כל, אנחנו צריכים לכלול יכולות בטיחות ורכיבי עמידות בעיצוב החדש.",1,דנה,Meeting_126
נכון. זה מאוד חשוב למוצר שלנו.,0,יוסי,Meeting_126
ומה לגבי השלט הרחוק?,0,איתן,Meeting_126
"אנחנו צריכים לעצב אותו כך שיהיה קל לשימוש, עוצמתי ומפואר, עם ערך מוסף כמו זיהוי פקולי פשוט.",1,דנה,Meeting_126
אפשר לשלב טכנולוגיית voice recognition בשלט.,0,יוסי,Meeting_126
נשמע רעיון טוב. ומה עם החומרים?,0,איתן,Meeting_126
נשקול להשתמש בסוגי מתכות עצמיות להשפעת הסביבה.,1,דנה,Meeting_126
זה ידרוש מחקר נוסף על חומרי גלם.,0,יוסי,Meeting_126
אני יכול לבדוק את המידע על המתכות.,0,איתן,Meeting_126
"מצוין, איתן. תבדוק ותעדכן אותנו.",1,דנה,Meeting_126
מתי נצטרך לסיים את זה?,0,יוסי,Meeting_126
אני חושבת שעד סוף החודש זה יהיה טוב.,0,דנה,Meeting_126
אני מתחייב לבדוק את זה עד סוף השבוע.,1,איתן,Meeting_126
