utterance,label,speaker,meeting_id
"הי מיכל, אנחנו צריכים להתחיל לעבוד על ניתוח של מגמות השוק.",0,דן,Meeting_170
"נכון, דן. ראיתי שיש הרבה שינויים בהעדפות לעיצוב של שלטים רחוקים.",0,מיכל,Meeting_170
"כן, זה מתקשר גם ל-UI/UX trends שראינו במצגות האחרונות.",0,דן,Meeting_170
בדיוק. אנחנו צריכים להבין מה הצרכנים מחפשים מבחינת functionality ו-design.,0,מיכל,Meeting_170
אני אקח על עצמי לאסוף את הנתונים העדכניים על trends של שלטים רחוקים.,1,דן,Meeting_170
"אוקיי, ואני אעבור על ה-feedback מהמשתמשים הקיימים שלנו.",1,מיכל,Meeting_170
נשמע טוב. נוכל גם לבדוק את ה-analytics של המוצרים הנוכחיים שלנו.,0,דן,Meeting_170
נכון. אני אצור קשר עם המפיצים שלנו כדי לקבל insights נוספים.,1,מיכל,Meeting_170
מעולה. נוכל להשתמש ב-data הזאת כדי לבנות פרופיל של המשתמש האידיאלי.,0,דן,Meeting_170
יש לך מושג על דדליין לפרויקט הזה?,0,מיכל,Meeting_170
אני חושב שנסיים את השלב הראשון עד סוף החודש.,0,דן,Meeting_170
"אז אני אקח על עצמי להכין את הדו""ח הראשוני עד 28 לחודש.",1,מיכל,Meeting_170
"מצוין, אני אהיה אחראי על הסקירה הנוספת של הנתונים עד אז.",1,דן,Meeting_170
אולי כדאי גם להסתכל על מה שהמתחרים עושים עם ה-remote controls שלהם.,0,מיכל,Meeting_170
"בהחלט, אני יכול להוסיף את זה לרשימת המשימות שלי.",1,דן,Meeting_170
"טוב, אז אנחנו מחולקים ומוכנים להתחיל.",0,מיכל,Meeting_170
"כן, בואי ניפגש שוב בעוד שבוע לבדוק התקדמות.",0,דן,Meeting_170
"יופי, אני אכניס את זה ליומן.",0,מיכל,Meeting_170
תודה מיכל. שיהיה לך יום טוב!,0,דן,Meeting_170
גם לך דן. להתראות!,0,מיכל,Meeting_170
