utterance,label,speaker,meeting_id
"בוקר טוב לכולם, נתחיל עם הפונקציות של השלט. יש רעיונות?",0,יואב,Meeting_63
חשבתי שאולי נוסיף Voice Command כדי להקל על משתמשים מעל גיל ארבעים.,0,נועה,Meeting_63
"זה רעיון טוב, אבל איך זה ישפיע על ה-UX?",0,מיכל,Meeting_63
נצטרך לוודא שה-UI נשאר פשוט וידידותי.,0,יואב,Meeting_63
אני מציע שנבדוק את זה עם focus group של אותה קבוצת גיל.,1,רן,Meeting_63
"לגבי הקצאת החדרים, יש הצעות?",0,יואב,Meeting_63
"לפי ההצעה האחרונה, חדר הישיבות המרכזי צריך להיות שמור לצוות הפיתוח.",0,מיכל,Meeting_63
"מסכימה, אבל נצטרך גם לוודא שיש מספיק מקום לצוות ה-QA.",0,נועה,Meeting_63
אולי נעשה swap בין חדר הפיתוח לחדר ה-QA? זה יפתור את הבעיה.,1,רן,Meeting_63
בואו נעבור על הפונקציונאליות של הפרוטוטיפ.,0,יואב,Meeting_63
"בדקתי את ה-connectivity עם ה-Bluetooth, ויש כמה באגים.",0,מיכל,Meeting_63
אני יכולה לעבוד על זה ולתקן את הבעיה עד סוף השבוע.,1,נועה,Meeting_63
תוודאי שזה לא משפיע על ה-range של השלט.,1,רן,Meeting_63
"לסיום, נצטרך להחליט על פונקציות מרכזיות ורכיבי עיצוב.",0,יואב,Meeting_63
אני חושבת שה-Material Design יתאים כאן.,0,מיכל,Meeting_63
"כן, זה ייתן תחושה מודרנית ונקייה.",0,נועה,Meeting_63
מה לגבי ה-Color Scheme?,0,רן,Meeting_63
"נשאר עם גוונים נייטרליים, זה מתאים לקהל שלנו.",0,יואב,Meeting_63
