utterance,label,speaker,meeting_id
"בוקר טוב לכולם, בואו נתחיל עם סקירה של מה שצריך לעשות היום.",0,דני,Meeting_240
"כן, אני רוצה לוודא שכולם מבינים את התוכנית המשימה.",0,מיכל,Meeting_240
ברור. אני חושב שהאפליקציה שלנו צריכה להיות כתובה ב-Python ולא ב-JavaScript.,0,יוסי,Meeting_240
למה אתה חושב ש-Python עדיף?,0,נועה,Meeting_240
יש לנו כבר הרבה קוד ב-Python וזה יאפשר אינטגרציה יותר קלה עם ה-API שלנו.,0,יוסי,Meeting_240
"זה נשמע הגיוני. מיכל, את יכולה לבדוק את הנושא ולתת לנו משוב עד סוף השבוע?",1,דני,Meeting_240
"כן, אעשה את זה.",1,מיכל,Meeting_240
ומה לגבי ה-UI/UX? אנחנו צריכים להתחיל לעבוד על ה-design system.,0,נועה,Meeting_240
"נכון, נועה, את יכולה לקחת על עצמך את המשימה הזאת?",0,דני,Meeting_240
"כן, אני אתחיל לעבוד על ה-design system ואעדכן אתכם בעוד שבוע.",1,נועה,Meeting_240
ומה עם ה-database שלנו? יש בעיות עם ה-query performance.,0,יוסי,Meeting_240
אני אעבור על זה עם צוות ה-DevOps ונראה איך נוכל לשפר.,1,מיכל,Meeting_240
"יופי, חשוב שנהיה על זה לפני ה-deadline של הפרויקט.",0,דני,Meeting_240
אני גם רוצה להוסיף ל-roadmap את הפיצ’ר של ה-notifications.,0,נועה,Meeting_240
זה רעיון טוב. אני יכול לעזור לך עם ה-backend של זה.,0,יוסי,Meeting_240
"תודה, יוסי. נתחיל לעבוד על זה בשבוע הבא.",1,נועה,Meeting_240
"טוב, אז לסיכום: מיכל תבדוק את הנושא של Python, נועה תעבוד על ה-design system ויוסי יעזור עם ה-notifications.",0,דני,Meeting_240
אני גם אעשה performance testing על ה-database.,1,מיכל,Meeting_240
"מצוין, תודה לכולם. ניפגש מחר לעדכונים.",0,דני,Meeting_240
