utterance,label,speaker,meeting_id
"היי ענת, בדקת את המונחים כמו ""damped Lyman alpha absorption""? האם הם צריכים להיכלל?",0,יונתן,Meeting_11
"כן, דיברתי עם הצוות. נראה שהם נחשבים למאפיינים ספקטרליים חשובים.",1,ענת,Meeting_11
אז נכלול אותם במצגת הבאה?,1,יונתן,Meeting_11
"כן, זה יהיה טוב להראות את העדכניות שלנו בתחום.",1,ענת,Meeting_11
"לגבי שלט הרחוק, כמה צבעים ורכיבי עיצוב אנחנו רוצים לכלול?",0,יונתן,Meeting_11
אני חושבת על שלושה צבעים עיקריים. צריך לשמור על פשטות.,1,ענת,Meeting_11
אני מסכים. מה לגבי רכיבי העיצוב?,0,יונתן,Meeting_11
נוסיף רקע טקסטורה עדין ונשמור על מינימליזם.,1,ענת,Meeting_11
נשמע טוב. מה לגבי שדרוגים למוצר? יש רעיונות?,0,יונתן,Meeting_11
אולי נוסיף תמיכה ב-Bluetooth Low Energy בשדרוג הבא.,1,ענת,Meeting_11
רעיון מצוין. נתחיל לתכנן את זה.,1,יונתן,Meeting_11
"ולגבי הקצאת חדרים, איך מתמודדים עם השמש והנוף?",0,ענת,Meeting_11
נצטרך לבדוק את כיווני השמש ולבחור חדרים עם הכי פחות חשיפה ישירה.,1,יונתן,Meeting_11
"נכון, וגם לקחת בחשבון את הנוף בחדרי הישיבות.",1,ענת,Meeting_11
אני אדאג לזה.,1,יונתן,Meeting_11
"אוקיי, אז נסכם את כל הנקודות ונמשיך לעבוד.",0,ענת,Meeting_11
"מצוין, נשלח את הסיכום לכולם עד סוף היום.",1,יונתן,Meeting_11
"תודה יונתן, נדבר בהמשך.",0,ענת,Meeting_11
"בכיף ענת, יום טוב.",0,יונתן,Meeting_11
