utterance,label,speaker,meeting_id
"אוקיי, אז אנחנו צריכים להתחיל עם מבנה הפונקציות. האם יש הצעות לשיפור?",0,דנה,Meeting_25
"אני חושב שה-layout צריך להיות גמיש יותר, אולי נשתמש ב-Flexbox.",0,יוסי,Meeting_25
נשמע טוב. אז אנחנו מאשרים את זה?,1,דנה,Meeting_25
"כן, אני מסכימה עם יוסי. זה ישפר את ה-UI שלנו.",1,יעל,Meeting_25
מעולה. מה לגבי האלמנטים העיצוביים לשלט?,0,דנה,Meeting_25
אני מציע להשתמש ב-React components כדי לשמור על consistency.,0,יוסי,Meeting_25
"יופי, בואו נאשר גם את זה.",1,דנה,Meeting_25
"מסכימה, זה גם יקל על התחזוקה בעתיד.",1,יעל,Meeting_25
"לגבי עריכה והגשת המלצות לעמות במפרטי הפרויקט, יש מתנדבים?",0,דנה,Meeting_25
"אני יכול לקחת את זה על עצמי, אני פנוי השבוע.",1,יוסי,Meeting_25
תודה יוסי. מה לגבי דדליין?,0,דנה,Meeting_25
אוכל להגיש את זה עד יום חמישי.,0,יוסי,Meeting_25
"סבבה, אז יוסי אחראי על ההמלצות.",1,דנה,Meeting_25
יש עוד משהו שצריך לדון עליו?,0,יעל,Meeting_25
"לא, נראה שסיימנו להיום. תודה לכולם על ההשתתפות.",0,דנה,Meeting_25
תודה דנה!,0,יוסי,Meeting_25
להתראות!,0,יעל,Meeting_25
