utterance,label,speaker,meeting_id
"חבר'ה, צריך להחליט על סוג הכפתורים לשימוש בממשק החדש.",0,יונתן,Meeting_123
אני חושבת שכפתורי Material Design יהיו מתאימים. הם מאוד מודרניים ונוחים לשימוש.,0,נועה,Meeting_123
"מסכים עם נועה, אבל צריך גם לוודא שה-UI שלנו תואם את כל הדפדפנים, במיוחד את ה-Internet Explorer הישן.",0,רון,Meeting_123
"נכון, אבל התכנון שלנו הוא להתמקד רק בכפתורים שמותאמים לדפדפנים עדכניים.",0,דנה,Meeting_123
אז אנחנו מסכימים על Material Design?,0,יונתן,Meeting_123
"כן, אני יכולה לקחת על עצמי לבדוק תאימות עם הדפדפנים העדכניים ביותר.",1,נועה,Meeting_123
אני אעבוד על לוודא שהכפתורים עובדים טוב גם במובייל.,1,רון,Meeting_123
אני אעשה בדיקות משתמש עם הכפתורים החדשים כדי לראות איך הם מתקבלים.,1,דנה,Meeting_123
"יופי, אז נסכם. נועה תבדוק תאימות, רון יטפל במובייל ודנה תעשה בדיקות משתמש.",0,יונתן,Meeting_123
"כן, אני אוכל לסיים את הבדיקות עד סוף השבוע.",1,נועה,Meeting_123
"אני אצטרך כמה ימים נוספים, אז אעבוד על זה עד יום ראשון הבא.",1,רון,Meeting_123
אני אתחיל את הבדיקות ביום שני ואסיים עד יום רביעי.,1,דנה,Meeting_123
"מצוין, בואו ניפגש שוב ביום רביעי כדי לסכם את התוצאות.",0,יונתן,Meeting_123
"נשמע טוב, שיהיה לכולם בהצלחה!",0,נועה,Meeting_123
"יאללה, ניגש לעבודה.",0,רון,Meeting_123
שיהיה לנו בהצלחה!,0,דנה,Meeting_123
