utterance,label,speaker,meeting_id
"היי כולם, בואו נתחיל את הפגישה. יש לנו כמה נושאים חשובים לדבר עליהם היום.",0,יוסי,Meeting_166
"כן, אני חושבת שאנחנו צריכים לשקול מראה ותחושה מפוארים ומעודכנים לשלט הרחוק החדש שלנו.",1,נועה,Meeting_166
זה רעיון טוב. אנחנו יכולים לעשות קצת מחקר על UX/UI Design כדי לוודא שהחוויה תהיה מושלמת.,0,דוד,Meeting_166
"נכון, ואנחנו צריכים גם להוסיף קטע למבנה המסמך עבור אבני דרך והישגים, זה חשוב כדי שנעקוב אחרי ההתקדמות שלנו.",1,יוסי,Meeting_166
אני יכולה לקחת על עצמי את זה.,0,שירה,Meeting_166
"מעולה, שירה. תעדכני אותנו כשיהיה לך משהו מוכן.",0,נועה,Meeting_166
האם מישהו כבר עשה חיפוש לא ידועים לאחר עבר דרך הערוצים הארבעה?,1,דוד,Meeting_166
"לא, עוד לא. אבל אני יכול להתחיל את החיפוש הזה אם תרצו.",0,יוסי,Meeting_166
"זה יהיה מצוין, יוסי. נוכל להשתמש ב-Data Analytics כדי לייעל את התהליך.",0,נועה,Meeting_166
מה לגבי ה-API החדש? מישהו בדק את האינטגרציה שלו עם המערכת הקיימת?,0,שירה,Meeting_166
"כן, בדקתי את זה אתמול והכל נראה בסדר.",0,דוד,Meeting_166
"טוב לשמוע, דוד. אז רק נשאר לסיים את הבדיקות האחרונות.",0,יוסי,Meeting_166
אני יכולה לעזור בזה.,0,נועה,Meeting_166
"יופי, בואו נוודא שיש לנו את כל התיעוד הנדרש.",0,שירה,Meeting_166
"אוקיי, אז נסכם: נועה תעבוד על העיצוב החדש לשלט הרחוק, שירה תוסיף את הקטע במסמך, ואני אתחיל את החיפוש בערוצים.",1,יוסי,Meeting_166
"תודה, יוסי. נדבר בשבוע הבא על ההתקדמות.",0,נועה,Meeting_166
תזכורת לכולם: דדליינים חשובים כדי שנוכל לעמוד בזמנים.,0,דוד,Meeting_166
"נכון, אז בואו נגדיר דדליינים לכל משימה.",0,שירה,Meeting_166
"בסדר, אני אשלח דוא""ל עם כל הדדליינים.",0,יוסי,Meeting_166
"תודה, יוסי. זה יעזור לנו להישאר מאורגנים.",0,נועה,Meeting_166
