utterance,label,speaker,meeting_id
"אוקיי, חברים, אנחנו צריכים להתחיל את הפגישה עם הצגת PowerPoint לקריטריוני הערכה.",0,יוסי,Meeting_215
"נכון, יוסי. מי יהיה אחראי על הכנת המצגת הזו?",0,נועה,Meeting_215
אני יכול לקחת על עצמי את המשימה הזו.,1,רותם,Meeting_215
"מצוין, רותם. תוכל לסיים את זה עד יום רביעי הבא?",0,יוסי,Meeting_215
"כן, אני אעשה את זה עד יום רביעי.",1,רותם,Meeting_215
מה לגבי השלט? חשוב לוודא שהוא קל לשימוש ומושך חזותית.,0,שרה,Meeting_215
אני יכול לבדוק את זה עם צוות העיצוב שלנו.,1,דוד,Meeting_215
"תודה, דוד. תוכל לעדכן אותנו עד מחר בערב?",0,יוסי,Meeting_215
"כן, אעדכן אתכם עד מחר בערב.",1,דוד,Meeting_215
חשבתם על האפשרות של טעינה קינטית?,0,נועה,Meeting_215
זו נקודה טובה. מה לדעתכם העלות של זה?,0,יוסי,Meeting_215
אני אבדוק את העלות ואשווה עם הפתרונות האחרים.,1,רותם,Meeting_215
כדאי שנבצע דיון במסלול מהיר בגלל מגבלות הזמן.,0,שרה,Meeting_215
בהחלט. אני אגבש כמה נקודות לדיון ונפגש שוב מחר.,1,דוד,Meeting_215
"בסדר, אז נסכם את הדברים. רותם, אתה על המצגת. דוד, השלט ושרה על הדיון.",0,יוסי,Meeting_215
"נשמע טוב, אז אנחנו מסודרים להיום.",0,נועה,Meeting_215
"תודה לכולם, ניפגש מחר לעדכונים.",0,יוסי,Meeting_215
