utterance,label,speaker,meeting_id
איך ההתקדמות עם ההצגה של דגם העיצוב?,0,דוד,Meeting_199
אני כמעט סיימתי. אני אשלח לך את ה-final version עד מחר.,1,נועה,Meeting_199
מצוין. תוודאי שה-design guidelines הוטמעו כמו שצריך.,0,דוד,Meeting_199
"בוודאי, אני כבר עובדת על זה.",0,נועה,Meeting_199
"לגבי התקציב, סקרנו את העלויות האחרונות. עדיין יש לנו פערים?",0,יואב,Meeting_199
"כן, יש כמה סעיפים שצריך לעבור עליהם שוב.",0,מיכל,Meeting_199
כדאי שנעשה את זה עד סוף השבוע.,0,יואב,Meeting_199
אעבוד על זה ואני אשלח את העדכונים עד יום חמישי.,1,מיכל,Meeting_199
אנחנו צריכים לוודא שהכל תואם ליעדי התקציב לפני הישיבה הבאה.,0,דוד,Meeting_199
אני יכולה לבדוק את זה שוב אם צריך.,0,נועה,Meeting_199
"מעולה, תודה לך.",0,יואב,Meeting_199
"נועה, תרצי שאעבור על המספרים איתך?",0,מיכל,Meeting_199
"בהחלט, זה יהיה נהדר.",0,נועה,Meeting_199
"אוקיי, אז נועה, את עם הדגם, ומיכל, את עם התקציב.",0,דוד,Meeting_199
"כן, אני אסיים את הדגם עד מחר.",1,נועה,Meeting_199
ואני אעבור על התקציב ואעדכן עד יום חמישי.,1,מיכל,Meeting_199
"נשמע טוב, אני כאן אם תצטרכו עזרה נוספת.",0,יואב,Meeting_199
"תודה לכולם, שיהיה יום מוצלח!",0,דוד,Meeting_199
יום טוב לכולם!,0,נועה,Meeting_199
יום טוב!,0,מיכל,Meeting_199
