utterance,label,speaker,meeting_id
"בוקר טוב לכולם, יש לנו כמה נושאים חשובים לדון בהם היום.",0,דנה,Meeting_1
"בוקר טוב דנה, אני מוכן להתחיל.",0,יוסי,Meeting_1
"ראשית, אנחנו צריכים להנחות אימון כלי לצוות, מי רוצה לקחת את זה?",0,דנה,Meeting_1
"אני יכול להנחות את האימון, אני מכיר את הכלי היטב.",1,רון,Meeting_1
"מצוין רון, תודה. מה לגבי לבחון את היתרונות והחסרונות של שימוש בטכנולוגיית אינפרא אדום לתקשורת עם טלוויזיות?",0,דנה,Meeting_1
"אני יכולה לקחת את זה, יש לי ניסיון עם טכנולוגיות דומות.",1,ליאת,Meeting_1
"נהדר ליאת, אני סומכת עלייך.",0,דנה,Meeting_1
האם יש לנו דד-ליין למשימות הללו?,0,יוסי,Meeting_1
"כן, רון, את האימון נצטרך לסיים עד סוף השבוע.",0,דנה,Meeting_1
"אין בעיה, אני אתחיל מחר ואעדכן את הצוות.",1,רון,Meeting_1
"וליאת, נאסוף את המסקנות שלך עד סוף החודש.",0,דנה,Meeting_1
"נשמע טוב, אתחיל לעבוד על זה מיד.",1,ליאת,Meeting_1
יש עוד משהו שאנחנו צריכים לדון בו?,0,יוסי,Meeting_1
"לא, אלו היו הנושאים המרכזיים להיום.",0,דנה,Meeting_1
"טוב, אז אני חוזר לעבודה.",0,רון,Meeting_1
גם אני.,0,ליאת,Meeting_1
"תודה דנה, היה פורה.",0,יוסי,Meeting_1
"תודה לכולם, שיהיה יום מוצלח.",0,דנה,Meeting_1
