utterance,label,speaker,meeting_id
"בוקר טוב לכולם, איך נראית הפגישה שלנו היום?",0,דן,Meeting_62
"יש לנו כמה נושאים לדבר עליהם, בעיקר על עיצוב השלט.",0,רות,Meeting_62
"נכון, אנחנו צריכים לשקול את דרישות המשתמש וההעדפות לעיצוב הסופי.",1,אבי,Meeting_62
בדיוק. יש לנו גם את ה-UI/UX שצריך לשפר.,0,יעל,Meeting_62
אני יכול לקחת את החלק של ה-UI/UX ולוודא שהוא תואם לדרישות.,1,דן,Meeting_62
"תודה, דן. מה לגבי ה-Backend integration?",0,רות,Meeting_62
אני אטפל בזה. אני אעשה את ה-Sprint Planning ביום ראשון הקרוב.,1,אבי,Meeting_62
ומה עם ה-QA testing?,0,יעל,Meeting_62
אני חושב שצריך להתחיל ב-Unit tests לפני שנעבור ל-QA.,0,דן,Meeting_62
בהחלט. מי יכול לטפל בזה?,0,רות,Meeting_62
אני יכולה לקחת את ה-Unit tests ולוודא שהכל פועל כראוי.,1,יעל,Meeting_62
"מעולה, יעל. אני אעדכן את ה-Git repository עם שינויים אחרונים.",1,אבי,Meeting_62
"ובינתיים, חשוב שנמשיך לעקוב אחרי ה-User feedback.",0,דן,Meeting_62
יש לך רעיון איך לעשות את זה בצורה יעילה?,0,רות,Meeting_62
נוכל להשתמש בכלים כמו Google Analytics ו-Hotjar כדי לאסוף נתונים.,0,דן,Meeting_62
נשמע טוב. בואו נוודא שאנחנו מסונכרנים עם הצוותים האחרים.,0,אבי,Meeting_62
