utterance,label,speaker,meeting_id
איך אנחנו מתקדמים עם הפרויקט של ה-LED?,0,דני,Meeting_204
אני חושבת שאנחנו צריכים לחקור אפשרויות לשילוב נוריות LED לרואיות טובה יותר.,1,נועה,Meeting_204
זה נשמע רעיון טוב. מי יכול לקחת על עצמו את המחקר הזה?,0,דני,Meeting_204
אני יכול לבדוק את זה. אני אבדוק את האפשרויות עד סוף השבוע.,0,יוסי,Meeting_204
"מעולה, יוסי. ומה לגבי השלט רחוק?",0,דני,Meeting_204
"צריך לעצב שלט רחוק לנוחות השימוש, כולל מיקום הכפתורים והעקומה.",1,נועה,Meeting_204
"אני יכול לעזור בזה, אבל אצטרך עזרה בעיצוב הגרפי.",0,יוסי,Meeting_204
"בסדר, אני אעבוד על העיצוב הגרפי. נשלים את זה עד יום חמישי.",0,דני,Meeting_204
ומה לגבי פונקציות של זיהוי קול?,0,נועה,Meeting_204
חשוב לבדוק את עמידות המימוש של הפונקציות האלה.,1,יוסי,Meeting_204
"נכון, זה קריטי להצלחה שלנו.",0,דני,Meeting_204
מי רוצה לבדוק את זה?,0,נועה,Meeting_204
"אני יכול לבדוק את זה, אבל אצטרך יום נוסף.",0,יוסי,Meeting_204
"אין בעיה, יש לך זמן עד יום ראשון.",0,דני,Meeting_204
תודה לכולם על המחויבות.,0,נועה,Meeting_204
"כמובן, זה חשוב לכולנו.",0,יוסי,Meeting_204
