utterance,label,speaker,meeting_id
"אהלן, חבר'ה. איך נתקדם עם השלט החדש?",0,יואב,Meeting_137
אנחנו צריכים לשתף פעולה עם המומחה לשיווק כדי לזהות קבוצות משתמשים יעד.,1,נועה,Meeting_137
נשמע טוב. מי אחראי על התקשורת עם המומחה לשיווק?,0,איתי,Meeting_137
אני אוכל לקחת על עצמי את זה.,0,יואב,Meeting_137
"יש לנו כבר את עיצוב הנשק של השלט, אבל צריך לסיים אותו.",0,ליה,Meeting_137
"נכון, חשוב להתאים את העיצוב לפי החלטות הקודמות.",0,רועי,Meeting_137
אז מי מסיים את עיצוב הנשק?,0,נועה,Meeting_137
אני אעשה את זה.,1,ליה,Meeting_137
יש מישהו שיכול לטפל בתקלות במעבדה?,0,איתי,Meeting_137
אני יכול לטפל בכל תקלה אפשרית במכשיר או במערכת.,1,רועי,Meeting_137
"טוב מאוד, מה לגבי הבטחת המשקל והתחושה של המוצר?",0,יואב,Meeting_137
אני אעבוד על זה ואוודא שזה תואם להעדפות השוק.,1,נועה,Meeting_137
"יופי, אז יש לנו משימות ברורות.",0,יואב,Meeting_137
"כן, בואו נוודא שכולם מבצעים את המשימות בזמן.",0,נועה,Meeting_137
מה הדדליין שלנו?,0,רועי,Meeting_137
בואו נקבע דדליין לסוף השבוע הבא.,0,יואב,Meeting_137
זה נשמע טוב מבחינתי.,0,ליה,Meeting_137
"מסכים, זה נותן לנו מספיק זמן.",0,איתי,Meeting_137
אז נעשה סיכום קצר?,0,נועה,Meeting_137
"בהחלט, אני אשלח במייל את הסיכום.",0,יואב,Meeting_137
"תודה, יואב.",0,רועי,Meeting_137
תודה לכולם על השיתוף פעולה.,0,ליה,Meeting_137
יום טוב לכולם!,0,נועה,Meeting_137
יום טוב!,0,איתי,Meeting_137
