utterance,label,speaker,meeting_id
"שלום יוסי, נתחיל עם הבדיקה של המערכות לשלט רחוק?",0,דנה,Meeting_16
"כן, צריך קודם לבדוק את ה-API של כל מערכת.",0,יוסי,Meeting_16
מסכימה. אחרי זה נוכל לקבוע פונקציות עיקריות שצריך לכלול.,0,דנה,Meeting_16
מה דעתך על הוספת יכולת של Machine Learning לשלטים?,0,יוסי,Meeting_16
רעיון טוב! זה יכול לשפר את ה-User Experience.,0,דנה,Meeting_16
אז נתחיל עם בדיקת מערכות לשלט רחוק קיימות?,1,יוסי,Meeting_16
"כן, אצור דוח עם הפונקציות הקיימות והפוטנציאליות.",1,דנה,Meeting_16
מתי את חושבת שתוכלי לסיים את הדוח?,0,יוסי,Meeting_16
אני אעבוד על זה היום ואסיים עד יום רביעי.,0,דנה,Meeting_16
"מעולה, אני אבדוק את אפשרויות ה-Machine Learning.",1,יוסי,Meeting_16
אולי נוכל להשתמש ב-Algorithm של Predictive Analysis?,0,דנה,Meeting_16
"כן, זה יכול לעבוד. נבדוק את זה אחרי הבדיקות הראשוניות.",0,יוסי,Meeting_16
חושבת שכדאי גם לבדוק את ה-compatibility עם מערכות קיימות.,0,דנה,Meeting_16
"נכון, נוודא שהכל עובד עם ה-Cloud Infrastructure שלנו.",0,יוסי,Meeting_16
אז אני מסכמת שאנחנו נתחיל בבדיקת מערכות קיימות השבוע.,0,דנה,Meeting_16
ואני אבדוק את היכולות של Machine Learning אחרי זה.,0,יוסי,Meeting_16
"בסדר גמור, נדבר שוב כשיהיה לך עדכון.",0,דנה,Meeting_16
"אוקיי, בהצלחה עם הדוח!",0,יוסי,Meeting_16
"תודה, נדבר בקרוב.",0,דנה,Meeting_16
ביי דנה!,0,יוסי,Meeting_16
ביי יוסי!,0,דנה,Meeting_16
