utterance,label,speaker,meeting_id
"היי, רונית, שמעת על המשימות החדשות שלנו לפרויקט?",0,דני,Meeting_103
"כן, אני עוברת עליהן עכשיו. מה דעתך על האפשרות להציע אפשרויות עיצוב נוספות לשלט הרחוק?",0,רונית,Meeting_103
זה נשמע רעיון טוב. אני יכול לקחת את זה על עצמי.,1,דני,Meeting_103
מצוין. מתי אתה חושב שתוכל לסיים את זה?,0,רונית,Meeting_103
"נראה לי שעד סוף השבוע הבא, ב-15 באוקטובר.",0,דני,Meeting_103
אוקיי. ומה לגבי בדיקת תקן ה-GDF נגד צרכי הניתוח?,0,רונית,Meeting_103
אני חושב שזה משהו שצריך לבדוק בהקדם. אני יכול להתחיל עם זה מחר.,1,דני,Meeting_103
"מעולה, אני אוסיף את זה לרשימת המשימות שלך.",0,רונית,Meeting_103
ומה עם המקרים של אליפסיס?,0,דני,Meeting_103
אני אבדוק את זה. נראה לי שאוכל לסיים עד ה-12 באוקטובר.,1,רונית,Meeting_103
זה נשמע טוב. ומה לגבי השימוש בממשק USB לתכנות וחיבור למחשבים?,0,דני,Meeting_103
אני חושבת שזה יכול להיות יתרון גדול. אולי כדאי שנעשה מחקר מעמיק יותר.,0,רונית,Meeting_103
"בהחלט. אני יכול להתחיל בזה בשבוע הבא, מה דעתך על ה-18 באוקטובר כיעד סיום?",0,דני,Meeting_103
נראה לי שזה זמן סביר. אני ארשום את זה.,0,רונית,Meeting_103
"תודה, רונית. אנחנו מסודרים עם המשימות.",0,דני,Meeting_103
"תודה לך, דני. שיהיה לנו בהצלחה!",0,רונית,Meeting_103
