utterance,label,speaker,meeting_id
"היי רונית, איך אנחנו מתקדמים עם הפרויקט?",0,יוסי,Meeting_115
יש לנו כמה נושאים חשובים לדון בהם היום.,0,רונית,Meeting_115
"אוקיי, אז מה הדבר הראשון ברשימה?",0,יוסי,Meeting_115
"צריך לבחור מקור אנרגיה, צ'יפ-על-לוח, וחומר קייס עבור הרכיבים.",1,רונית,Meeting_115
אני חושב שצריכים ללכת על טכנולוגיה מבוססת סולארי. מה דעתך?,0,יוסי,Meeting_115
נשמע טוב. אני אקח את זה על עצמי לבדוק את האפשרויות.,0,רונית,Meeting_115
ומה לגבי החומר לקייס?,0,יוסי,Meeting_115
אני מציעה להשתמש בפוליקרבונט.,0,רונית,Meeting_115
נשמע מצוין. אז אנחנו מתחייבים לזה?,1,יוסי,Meeting_115
"כן, אני אבדוק את זה יותר לעומק ואדווח.",0,רונית,Meeting_115
נעבור לנושא הבא. מה עם האלגוריתם לחישוב אנטרופיה?,0,יוסי,Meeting_115
צריך להטמיע אותו כדי שנוכל להעריך את ערך המידע של המילים.,1,רונית,Meeting_115
זה נשמע כמו משהו שיכול לשפר את המוצר שלנו.,0,יוסי,Meeting_115
אני מסכימה. אני אקח את זה כמשימה להטמיע אותו בשבוע הבא.,1,רונית,Meeting_115
"מצוין. לגבי הכפתורים, מה דעתך על מרובעי צבעים?",0,יוסי,Meeting_115
זה רעיון טוב. זה יקל על הזיהוי.,1,רונית,Meeting_115
אז אנחנו מחויבים לזה?,1,יוסי,Meeting_115
"כן, אני אשלח מייל לעדכן את כולם.",0,רונית,Meeting_115
"תודה רונית, נשמע שיש לנו תוכנית עבודה ברורה.",0,יוסי,Meeting_115
"בהחלט, אני אעשה את המעקב אחרי כל משימה.",0,רונית,Meeting_115
"יופי, אז נסגור את הפגישה להיום.",0,יוסי,Meeting_115
"תודה יוסי, נתראה בפעם הבאה.",0,רונית,Meeting_115
