utterance,label,speaker,meeting_id
"היי כולם, מוכנים להתחיל את הפגישה?",0,דני,Meeting_110
"כן, יש לנו הרבה דברים לעבור עליהם היום.",0,מירי,Meeting_110
"נכון, אז בואו נתחיל עם הפרוטוקולים של הפגישה הראשונה. מישהו בדק וסיים אותם?",0,יואב,Meeting_110
אני יכול להתחייב לבדוק ולסיים אותם עד סוף היום.,1,דני,Meeting_110
"מעולה, דני. עכשיו, לגבי השיטה המעשית ביותר ליישום אות קולי או פונקציית שלט רחוק.",0,מירי,Meeting_110
"לדעתי, הכי טוב להשתמש ב-Voice Recognition API שכבר יש לנו.",0,יואב,Meeting_110
"זה נשמע הגיוני. דני, תוכל לבדוק את זה?",0,מירי,Meeting_110
"כן, אבדוק את ה-API ואעדכן אתכם מחר.",1,דני,Meeting_110
ומה לגבי אינטגרציה של התצוגה? יש הצעות?,0,יואב,Meeting_110
אני חושבת שכדאי להשתמש ב-React Native כדי לעשות את זה.,0,מירי,Meeting_110
אני יכול להתחיל לעבוד על זה ולתת לכם עדכון בשבוע הבא.,1,דני,Meeting_110
"טוב, ומה עם הדגם הראשון לשלט רחוק?",0,יואב,Meeting_110
אנחנו צריכים להכין אותו בהתבסס על עיצוב המושג שדיברנו עליו.,0,מירי,Meeting_110
אני אעבוד על דגם ראשוני ואשלח לכם עד יום חמישי.,1,דני,Meeting_110
"נהדר, אז בואו נסכם את המשימות להיום.",0,יואב,Meeting_110
"דני, תוודא שאתה בודק את הפרוטוקולים ומסיים אותם היום, נכון?",0,מירי,Meeting_110
"כן, זה בסדר.",1,דני,Meeting_110
"ומירי, את תעבדי על האינטגרציה עם React Native, נכון?",0,יואב,Meeting_110
"כן, אני אתחיל בזה היום.",1,מירי,Meeting_110
"טוב, נראה שיש לנו תוכנית.",0,יואב,Meeting_110
"יאללה, לעבודה.",0,דני,Meeting_110
בהצלחה לכולנו.,0,מירי,Meeting_110
נתראה בפגישה הבאה.,0,יואב,Meeting_110
ביי לכולם!,0,דני,Meeting_110
