utterance,label,speaker,meeting_id
"היי כולם, בואו נתחיל את הישיבה.",0,דני,Meeting_108
"היי דני, מה הנושא הראשון?",0,נועה,Meeting_108
אנחנו צריכים לשקול טכנולוגיה אלחוטית לשלט הרחוק.,0,דני,Meeting_108
אני חושב ששימוש ב-Bluetooth יכול להיות מועיל.,0,גל,Meeting_108
"כן, אבל מה לגבי Wi-Fi? זה יכול לספק טווח רחב יותר.",0,מיכל,Meeting_108
"נכון, אנחנו נצטרך לבדוק את העלות והיתרונות של כל טכנולוגיה.",1,דני,Meeting_108
אני יכולה לבדוק את האפשרויות השונות לטכנולוגיה אלחוטית.,1,נועה,Meeting_108
"טוב, ומה עם מקור אנרגיה וסוללת גיבוי?",0,גל,Meeting_108
חשבתי על שימוש בסוללה נטענת עם גיבוי של סוללת ליתיום.,0,מיכל,Meeting_108
"זה נשמע טוב. נועה, תוכלי לבדוק עלויות של סוללות?",1,דני,Meeting_108
"בטח, אבדוק את זה עד סוף השבוע.",1,נועה,Meeting_108
אולי גם כדאי לבדוק אפשרות של טעינה סולארית?,0,גל,Meeting_108
"זה רעיון מעניין, אבל צריך לבדוק אם זה פרקטי לשימוש יומיומי.",0,מיכל,Meeting_108
"אוקיי, אז נועה תבדוק את הטכנולוגיות והסוללות, וגל יבדוק את האפשרות הסולארית.",1,דני,Meeting_108
"כן, אשלח עדכון במייל לאחר שאסיים את הבדיקה.",1,נועה,Meeting_108
ואני אעדכן אתכם לגבי האפשרות הסולארית עד יום שישי.,1,גל,Meeting_108
"מעולה, יש עוד משהו לדון בו?",0,מיכל,Meeting_108
"לא, נראה לי שסיימנו להיום. תודה לכולם!",0,דני,Meeting_108
"תודה דני, להתראות.",0,נועה,Meeting_108
להתראות.,0,גל,Meeting_108
